Age,Gender,Region,District,Language Spoken by Student,Math Term 1,Physics Term 1,Chemistry Term 1,Math Term 2,Physics Term 2,Chemistry Term 2,Math Term 3,Physics Term 3,Chemistry Term 3,Attendance
16,Male,Western,Kampala,Japadhola,40,69,57,59,91,88,88,41,72,0.92
15,Female,Eastern,Masindi,Acholi,73,70,48,27,47,100,80,32,89,0.93
15,Female,Eastern,Jinja,Luganda,78,43,95,74,77,100,85,65,91,0.89
17,Female,Western,Pader,Rukiga,100,77,43,63,78,85,58,77,96,0.87
17,Male,Northern,Gulu,Rukiga,90,100,58,81,50,85,89,82,80,0.85
15,Male,Western,Apac,Rukiga,30,84,100,50,53,65,77,86,49,0.88
15,Male,Central,Tororo,Rutooro,90,100,100,89,30,100,69,37,100,0.88
15,Male,Northern,Gulu,Luganda,100,100,62,57,64,66,80,56,74,0.81
16,Female,Eastern,Kabale,Lumasaaba,99,39,56,61,56,100,95,47,43,0.88
17,Female,Western,Amuru,Luganda,87,77,81,54,100,100,70,17,100,0.8
17,Female,Western,Mbarara,Luo,100,100,60,66,87,100,62,58,94,0.97
15,Male,Northern,Gulu,Sebei,75,95,99,75,79,86,58,79,100,0.76
17,Female,Northern,Arua,Luganda,66,47,62,64,67,64,47,53,90,0.92
16,Female,Northern,Kitgum,Luo,64,100,35,72,87,100,42,76,61,0.76
16,Female,Central,Gulu,Lango,59,100,56,55,68,92,84,94,58,0.92
17,Female,Central,Kitgum,Rukiga,58,94,57,52,47,81,54,97,62,0.86
15,Female,Eastern,Kitgum,Luganda,68,64,100,46,63,95,93,34,70,0.79
16,Female,Western,Mbale,Luganda,95,97,44,34,81,83,73,71,71,0.9
16,Female,Eastern,Kampala,Luganda,58,90,61,63,59,100,98,58,77,0.89
17,Female,Northern,Jinja,Ateso,59,60,54,33,74,84,85,99,100,0.9
16,Female,Eastern,Pallisa,Runyankole,59,100,38,62,94,56,57,71,57,0.89
15,Male,Eastern,Amuru,Runyankole,88,100,78,67,46,100,60,61,78,0.84
15,Male,Eastern,Mbarara,Lusoga,74,100,43,48,85,64,72,100,92,0.97
16,Female,Western,Entebbe,Runyankole,73,83,36,64,37,100,66,67,95,0.93
15,Female,Central,Pader,Teso,100,88,89,79,45,100,84,36,96,0.76
15,Male,Eastern,Mbale,Runyankole,85,90,66,45,55,100,81,75,98,0.96
16,Male,Central,Busia,Lusoga,85,100,98,76,72,100,65,69,84,0.92
15,Male,Northern,Soroti,Acholi,86,96,26,63,73,100,50,34,100,0.86
17,Female,Eastern,Jinja,Luo,97,93,71,48,52,100,82,84,100,0.97
16,Female,Central,Mbale,Rukonjo,71,63,61,82,73,81,68,37,76,0.8
15,Female,Northern,Jinja,Luganda,83,76,75,99,65,80,92,65,83,0.9
15,Female,Eastern,Mukono,Runyankole,24,61,63,67,93,65,53,25,69,0.83
15,Male,Eastern,Kampala,Teso,88,71,90,100,27,100,58,48,100,0.86
15,Female,Northern,Kasese,Runyankole,89,81,58,38,77,100,62,59,100,0.9
16,Female,Northern,Masindi,Lugisu,78,67,44,85,65,45,79,62,49,0.94
16,Male,Central,Mbale,Runyankole,51,26,71,87,58,100,65,19,67,0.89
15,Male,Eastern,Entebbe,Luganda,52,45,77,84,61,100,35,93,59,0.97
16,Female,Eastern,Tororo,Luganda,69,100,96,75,61,100,100,73,100,0.8
17,Female,Western,Soroti,Sebei,83,92,79,79,93,77,87,72,87,0.9
15,Female,Central,Ntungamo,Rukiga,41,70,100,72,52,100,73,63,62,0.95
16,Female,Western,Wakiso,Acholi,83,82,100,43,40,100,84,70,100,0.77
15,Female,Northern,Soroti,Luganda,75,91,68,84,80,84,77,86,67,0.93
15,Male,Norternh,Mukono,Lusoga,71,79,81,61,73,98,42,88,78,0.95
17,Female,Eastern,Arua,Rukiga,83,100,95,70,68,100,99,100,55,0.84
16,Female,Central,Busia,Runyankole,64,77,48,52,84,56,74,73,54,0.85
16,Male,Central,Iganga,Luganda,79,54,100,55,60,100,80,62,100,0.95
16,Female,Central,Bushenyi,Lumasaba,47,84,80,58,93,94,56,85,49,0.94
17,Male,Eastern,Kapchorwa,Luganda,77,72,74,48,47,98,66,44,51,0.76
16,Male,Northern,Lira,Acholi,81,100,26,75,64,100,71,100,38,0.91
17,Female,Northern,Mbale,Luganda,53,58,68,75,86,98,66,65,72,0.95
17,Female,Northern,Amuru,Acholi,96,65,46,64,54,100,24,40,96,0.87
15,Male,Western,Gulu,Lango,99,30,84,78,40,100,54,41,70,0.85
15,Male,Northern,Mbale,Alur,48,89,80,54,47,79,78,65,24,0.95
16,Male,Central,Mbarara,Runyankole,80,100,30,48,93,90,69,80,51,0.94
15,Female,Central,Bushenyi,Langi,65,75,79,39,96,65,32,57,100,0.89
15,Male,Western,Entebbe,Luganda,79,57,96,89,66,89,63,54,81,0.93
17,Female,Eastern,Wakiso,Acholi,85,65,100,82,57,100,61,19,93,0.88
15,Female,Northern,Mbarara,Luganda,80,100,69,68,90,70,77,88,49,0.82
17,Female,Central,Mbale,Luganda,38,95,55,52,98,68,84,86,48,0.95
17,Female,Eastern,Mbarara,Lusoga,75,98,98,75,39,96,53,91,94,0.93
15,Male,Central,Mukono,Lusoga,100,100,61,75,61,52,96,69,35,0.97
16,Female,Eastern,Jinja,Luganda,61,91,49,46,73,100,59,56,53,0.96
15,Female,Central,Jinja,Lumasaba,79,100,100,77,71,100,87,100,100,0.85
16,Female,Eastern,Pallisa,Lusoga,100,100,100,66,78,73,99,87,58,0.76
17,Male,Eastern,Mbarara,Luganda,64,42,69,79,59,89,55,21,91,0.76
15,Female,Western,Mbarara,Iteso,80,100,44,89,42,100,82,43,81,0.87
15,Female,Eastern,Soroti,Lugisu,44,18,88,49,59,70,72,30,62,0.82
15,Female,Western,Mbarara,Luganda,49,81,79,67,78,100,61,56,52,0.94
16,Female,Northern,Mbale,Lusoga,78,83,43,71,62,100,65,33,73,0.97
17,Male,Northern,Tororo,Runyankole,81,100,98,77,56,100,94,45,80,0.81
15,Female,Central,Kitgum,Sebei,44,64,81,37,79,70,49,46,80,0.76
16,Female,Norternh,Mbale,Japadhola,80,100,97,50,73,80,72,77,78,0.86
17,Female,Eastern,Pader,Luganda,94,76,72,87,52,100,60,66,69,0.95
15,Female,Eastern,Kitgum,Acholi,67,99,94,93,78,100,52,100,33,0.77
17,Female,Eastern,Kampala,Acholi,94,100,80,50,69,97,79,100,41,0.79
15,Male,Northern,Soroti,Acholi,50,100,88,96,67,95,66,64,78,0.8
15,Female,Northern,Mukono,Luganda,64,100,46,63,87,64,36,72,49,0.93
16,Female,Eastern,Mbarara,Luganda,63,100,56,69,96,64,57,85,80,0.8
15,Male,Northern,Soroti,Rutooro,77,81,96,67,99,100,100,46,100,0.8
16,Female,Central,Kampala,Luganda,31,100,100,67,62,80,91,70,44,0.85
16,Female,Western,Jinja,Luganda,65,55,84,57,41,100,60,52,99,0.78
17,Male,Northern,Mukono,Rukonjo,89,83,79,56,45,100,89,52,100,0.97
16,Male,Eastern,Kapchorwa,Luo,82,74,93,90,35,100,56,55,100,0.96
16,Female,Central,Mbarara,Luganda,68,100,61,64,84,80,68,93,94,0.86
17,Female,Western,Busia,Luganda,91,100,26,47,94,58,86,42,89,0.76
16,Male,Northern,Mukono,Langi,100,96,39,64,88,81,91,83,64,0.85
17,Male,Eastern,Gulu,Runyankole,25,98,88,63,79,97,37,93,32,0.77
15,Female,Western,Mbale,Luo,61,94,37,56,79,71,63,91,80,0.97
15,Male,Western,Gulu,Runyankole,100,95,68,58,43,100,51,30,83,0.76
16,Female,Northern,Kampala,Teso,73,33,96,71,45,91,80,48,89,0.76
15,Female,Central,Kabale,Luganda,77,72,62,45,51,79,85,78,30,0.88
15,Male,Western,Mbarara,Runyankole,52,56,97,44,56,95,58,64,85,0.83
16,Female,Central,Mbale,Lango,100,100,90,76,73,87,89,70,40,0.91
16,Female,Central,Kasese,Rukiga,95,45,29,56,72,67,60,23,86,0.88
15,Female,Central,Soroti,Acholi,47,66,74,61,76,76,52,35,31,0.91
15,Male,Northern,Kapchorwa,Lumasaaba,61,88,79,42,69,100,86,77,100,0.94
15,Female,Eastern,Mukono,Iteso,91,93,83,72,35,99,43,88,92,0.8
16,Female,Eastern,Jinja,Luganda,48,87,62,54,54,99,62,87,81,0.76
15,Male,Western,Gulu,Luganda,96,60,60,55,88,93,100,77,88,0.97
16,Male,Eastern,Kabale,Luganda,63,62,69,72,65,74,80,96,53,0.97
15,Female,Northern,Wakiso,Langi,80,44,97,100,63,100,67,23,53,0.89
16,Female,Northern,Kasese,Luganda,97,65,96,86,53,100,86,26,95,0.9
16,Female,Eastern,Wakiso,Luganda,100,100,44,59,47,100,68,48,45,0.9
17,Male,Western,Soroti,Rutooro,56,99,77,59,69,67,81,39,46,0.79
16,Female,Eastern,Bushenyi,Rutooro,77,97,96,80,46,75,98,100,44,0.91
16,Female,Northern,Pader,Teso,78,97,100,47,75,74,63,93,98,0.88
15,Female,Western,Kitgum,Lumasaba,72,81,62,91,93,80,72,20,78,0.94
16,Female,Eastern,Jinja,Rukiga,84,95,100,74,60,100,54,76,84,0.92
15,Female,Northern,Kitgum,Rutooro,93,100,91,66,63,100,86,97,94,0.91
15,Female,Central,Mbale,Luganda,59,100,90,76,95,76,97,100,49,0.91
17,Female,Central,Gulu,Runyankole,58,82,67,36,81,85,45,90,89,0.76
15,Male,Western,Kabale,Lusamia,45,100,100,89,36,100,88,100,84,0.87
17,Male,Northern,Jinja,Luganda,42,97,74,71,51,100,61,90,95,0.99
15,Male,Central,Mbale,Luganda,69,88,91,91,72,100,91,68,74,0.99
17,Female,Western,Mukono,Lugbara,51,100,39,38,69,67,56,55,58,0.91
15,Female,Western,Gulu,Rukiga,100,75,100,72,43,100,92,45,100,0.82
15,Female,Central,Ntungamo,Lusamia,43,77,99,51,73,41,60,100,34,0.99
15,Male,Western,Mukono,Lumasaba,77,99,43,46,100,62,66,94,79,0.76
17,Female,Northern,Pader,Japadhola,44,74,91,74,97,100,53,48,91,0.81
17,Male,Central,Kitgum,Runyoro,66,45,86,89,38,100,61,27,95,0.76
17,Male,Eastern,Arua,Japadhola,67,100,64,39,59,76,92,59,23,0.79
15,Female,Eastern,Mukono,Ateso,95,100,86,84,84,100,84,100,94,0.9
17,Male,Eastern,Kampala,Runyoro,75,73,70,60,84,75,73,88,98,0.91
16,Male,Central,Soroti,Luganda,78,86,62,68,65,87,82,72,76,0.93
16,Female,Eastern,Gulu,Luganda,100,78,76,36,79,52,92,63,66,0.81
15,Female,Eastern,Mukono,Lugisu,81,72,42,25,65,55,71,81,67,0.89
17,Male,Eastern,Pader,Luganda,87,86,40,62,85,87,43,40,89,0.77
15,Male,Central,Iganga,Rutooro,48,97,100,62,77,86,55,57,34,0.9
17,Male,Eastern,Jinja,Rukiga,100,75,82,77,43,77,96,72,51,0.91
15,Male,Eastern,Lira,Ateso,39,77,86,67,69,97,55,79,81,0.95
15,Female,Central,Kitgum,Lugisu,82,58,84,74,71,100,85,69,66,0.89
15,Female,Central,Kasese,Luganda,58,100,54,63,60,60,64,61,66,0.91
16,Female,Eastern,Wakiso,Runyankole,79,98,100,87,55,100,73,97,100,0.83
16,Male,Western,Mukono,Japadhola,56,86,56,53,64,91,70,72,100,0.99
17,Female,Central,Kapchorwa,Luganda,83,100,26,33,89,59,100,65,47,0.87
17,Female,Central,Mbale,Luganda,78,73,100,97,61,100,73,17,100,0.87
16,Female,Central,Jinja,Runyankole,84,66,27,70,53,90,75,97,84,0.84
15,Male,Central,Gulu,Lusoga,65,100,95,49,63,100,43,59,63,0.87
17,Female,Eastern,Arua,Luganda,61,56,28,58,82,100,43,45,94,0.83
15,Male,Eastern,Arua,Iteso,74,80,38,27,37,60,59,77,49,0.89
15,Female,Northern,Kisoro,Lango,70,100,69,79,99,79,79,100,94,0.88
16,Male,Western,Iganga,Rukiga,100,100,95,67,54,100,68,53,81,0.9
16,Male,Central,Mpigi,Runyankole,100,100,26,47,65,82,68,97,62,0.94
16,Male,Eastern,Kitgum,Lusoga,98,99,43,63,47,87,72,72,55,0.9
17,Female,Western,Mityana,Acholi,91,40,83,72,69,90,80,17,80,0.76
17,Female,Northern,Arua,Runyoro,99,99,74,81,52,92,73,92,99,0.91
15,Female,Northern,Kitgum,Luganda,98,64,63,75,14,45,82,63,56,0.91
17,Female,Northern,Jinja,Runyankole,62,58,74,35,72,56,19,42,75,0.87
17,Female,Central,Lira,Runyankole,98,100,45,75,65,71,88,75,47,0.97
17,Female,Western,Busia,Runyankole,67,100,65,50,87,62,52,77,63,0.76
15,Male,Central,Mbale,Lusamia,55,99,53,31,86,67,90,76,90,0.91
15,Female,Northern,Kapchorwa,Ateso,93,100,100,58,31,70,55,90,60,0.94
15,Female,Central,Wakiso,Luganda,96,94,59,54,92,30,100,68,26,0.99
16,Female,Northern,Kitgum,Luganda,100,49,44,98,42,84,96,27,21,0.95
17,Male,Central,Apac,Acholi,93,100,59,32,97,57,86,74,53,0.83
16,Female,Western,Arua,Luganda,100,100,36,56,82,71,97,92,78,0.85
15,Female,Northern,Mbarara,Lugisu,54,31,98,98,67,78,30,59,72,0.88
17,Male,Northern,Kabale,Runyankole,87,73,89,74,64,100,90,50,82,0.76
16,Female,Central,Mukono,Lugisu,100,52,60,100,72,91,80,19,68,0.99
15,Male,Western,Kampala,Rukiga,79,84,100,64,52,100,94,64,95,0.85
15,Female,Central,Mbale,Luganda,96,68,26,62,58,73,85,55,66,0.95
15,Female,Eastern,Tororo,Runyankole,40,92,62,49,68,88,35,62,84,0.92
15,Male,Norternh,Wakiso,Acholi,76,100,100,56,54,68,98,81,58,0.79
16,Male,Western,Lira,Acholi,99,100,68,98,76,100,90,78,42,0.96
15,Female,Central,Kabale,Luganda,99,91,88,78,59,72,100,78,56,0.95
17,Female,Central,Kabale,Langi,76,54,85,60,23,84,55,17,82,0.91
16,Female,Western,Kampala,Japadhola,48,62,91,36,55,86,100,34,72,0.8
16,Female,Northern,Iganga,Luganda,86,100,92,85,76,100,55,100,85,0.76
17,Male,Eastern,Jinja,Acholi,88,45,45,65,55,64,99,38,74,0.94
17,Female,Central,Entebbe,Runyankole,63,64,34,42,78,57,56,29,46,0.87
15,Male,Central,Wakiso,Runyankole,77,82,84,79,64,100,66,29,100,0.86
15,Female,Central,Bushenyi,Lumasaba,64,57,72,36,85,76,87,86,74,0.89
15,Male,Western,Kabarole,Acholi,52,87,73,72,61,100,59,48,66,0.8
17,Female,Western,Kapchorwa,Luganda,63,96,66,42,77,88,62,99,67,0.85
15,Male,Central,Mbale,Teso,77,80,100,82,47,100,84,51,69,0.87
16,Female,Eastern,Jinja,Acholi,66,64,100,74,47,94,60,39,64,0.8
17,Male,Eastern,Mbale,Sebei,38,79,67,66,53,99,48,21,100,0.79
15,Female,Central,Kabarole,Luo,76,99,81,52,49,91,34,62,100,0.82
17,Female,Northern,Jinja,Sebei,61,48,86,93,56,100,56,59,50,0.87
16,Female,Eastern,Mbale,Runyankole,69,46,42,44,100,77,46,41,100,0.85
15,Male,Northern,Mpigi,Lango,99,84,66,77,63,88,100,76,54,0.88
16,Male,Central,Kampala,Lumasaaba,81,82,87,58,70,94,63,56,54,0.79
17,Male,Northern,Mukono,Runyankole,100,100,51,87,73,72,99,83,80,0.85
15,Female,Eastern,Mukono,Rutooro,87,100,100,70,57,100,82,100,97,0.81
16,Male,Western,Kampala,Lusoga,64,83,100,90,49,100,100,100,25,0.99
15,Female,Northern,Mbale,Runyoro,78,84,37,75,67,100,52,42,92,0.87
15,Female,Eastern,Mukono,Luo,83,100,69,66,64,69,67,65,41,0.91
17,Female,Northern,Rukungiri,Runyankole,73,66,32,72,47,96,63,61,76,0.8
15,Male,Central,Mbale,Luganda,100,100,93,89,64,75,74,71,92,0.92
15,Female,Northern,Kasese,Luganda,69,70,30,53,74,88,88,50,66,0.93
15,Female,Northern,Mbarara,Rutooro,69,68,82,63,63,71,55,71,83,0.96
15,Female,Eastern,Kasese,Luganda,73,100,45,41,66,97,38,76,47,0.95
15,Female,Central,Soroti,Luganda,78,100,64,45,77,92,43,49,85,0.86
17,Female,Eastern,Lira,Lango,73,85,30,23,92,72,97,37,76,0.76
17,Female,Eastern,Soroti,Luganda,55,67,75,36,59,95,95,56,59,0.85
16,Female,Eastern,Pader,Runyankole,76,19,91,46,43,64,78,69,86,0.83
16,Male,Western,Gulu,Lusamia,42,49,100,67,46,100,45,35,93,0.8
16,Female,Central,Mukono,Luo,82,100,100,55,47,95,100,90,51,0.9
15,Female,Eastern,Mbale,Luganda,100,86,74,62,57,60,87,63,78,0.76
17,Male,Eastern,Gulu,Acholi,81,100,97,80,86,100,53,90,96,0.9
16,Female,Eastern,Gulu,Rukiga,68,89,88,84,39,100,94,66,85,0.76
15,Female,Northern,Mbale,Teso,100,100,85,63,54,100,88,19,72,0.93
16,Female,Western,Wakiso,Alur,57,59,100,60,40,59,98,85,52,0.94
17,Male,Northern,Mbarara,Luganda,53,70,100,73,53,100,100,83,87,0.87
16,Male,Central,Mbarara,Acholi,98,100,55,95,80,99,74,23,99,0.94
16,Female,Eastern,Gulu,Acholi,100,59,72,70,23,78,95,17,67,0.9
17,Male,Central,Mbale,Luganda,64,100,40,68,100,98,48,50,80,0.91
16,Female,Central,Mukono,Lusoga,94,100,100,71,46,95,63,78,100,0.88
15,Male,Northern,Mbarara,Lugisu,97,89,58,50,60,98,33,52,86,0.76
15,Female,Eastern,Mukono,Luganda,53,97,70,55,61,64,89,95,77,0.96
15,Male,Eastern,Arua,Runyankole,95,58,60,26,58,83,64,67,100,0.81
15,Female,Eastern,Gulu,Rutooro,54,97,80,23,90,54,90,100,78,0.89
15,Female,Eastern,Jinja,Rutooro,89,100,93,25,43,100,88,100,100,0.85
17,Male,Western,Kitgum,Luganda,84,100,79,57,64,100,60,44,67,0.92
17,Male,Northern,Mbale,Acholi,80,53,100,59,56,73,48,44,85,0.8
15,Female,Western,Kampala,Lugisu,100,84,72,69,57,78,82,78,77,0.87
15,Female,Eastern,Soroti,Runyankole,68,100,98,69,55,75,54,75,50,0.95
17,Female,Northern,Kampala,Acholi,78,100,100,61,51,77,94,100,75,0.88
15,Male,Western,Soroti,Luganda,98,83,82,82,51,90,84,85,67,0.84
17,Male,Northern,Entebbe,Luganda,100,100,57,80,67,73,77,82,70,0.79
15,Female,Eastern,Bushenyi,Luo,82,100,38,51,56,65,97,73,37,0.91
17,Male,Northern,Rukungiri,Runyankole,79,93,62,23,65,52,89,76,59,0.89
15,Female,Eastern,Mbale,Lugbara,98,59,68,53,78,51,96,80,70,0.92
16,Female,Northern,Kasese,Lugisu,87,94,75,68,64,80,78,48,100,0.76
17,Female,Western,Gulu,Lumasaaba,73,71,45,44,54,77,86,39,38,0.96
17,Female,Central,Mukono,Rukiga,58,94,100,89,62,100,40,93,100,0.91
15,Male,Northern,Lira,Rukiga,91,57,98,76,54,94,95,39,60,0.92
15,Female,Northern,Wakiso,Runyankole,55,77,100,53,58,100,66,73,98,0.76
15,Male,Northern,Mbarara,Acholi,55,100,67,63,69,57,100,88,53,0.78
15,Male,Western,Mbale,Acholi,59,59,100,64,42,90,65,80,91,0.9
15,Female,Northern,Kabale,Luganda,61,93,100,89,59,100,81,92,97,0.94
16,Male,Central,Mbale,Langi,63,97,99,51,86,82,50,79,83,0.82
16,Female,Northern,Kabale,Luganda,83,100,71,52,72,78,93,81,60,0.96
15,Female,Northern,Busia,Lugisu,90,100,68,79,49,94,72,70,89,0.85
16,Male,Eastern,Kapchorwa,Luganda,100,100,34,59,68,87,61,61,52,0.79
16,Male,Central,Iganga,Acholi,99,94,51,48,64,100,94,58,79,0.91
16,Female,Western,Soroti,Lusamia,64,55,80,69,84,100,32,28,100,0.83
15,Female,Northern,Kitgum,Luganda,76,51,90,84,14,100,67,79,69,0.94
15,Female,Western,Mbale,Acholi,74,79,60,45,72,87,79,40,96,0.88
15,Male,Central,Kitgum,Luganda,42,100,26,44,100,61,53,59,78,0.86
16,Male,Eastern,Bushenyi,Sebei,97,100,59,46,93,63,75,51,70,0.85
15,Male,Central,Tororo,Acholi,76,100,78,50,90,100,64,54,88,0.88
15,Female,Northern,Mbarara,Rukonjo,89,66,100,99,45,97,61,45,80,0.85
17,Male,Central,Mbale,Lugisu,86,100,100,81,57,100,71,100,90,0.93
16,Male,Northern,Mukono,Luganda,100,100,96,63,19,58,100,72,38,0.76
16,Female,Eastern,Gulu,Luganda,60,100,92,56,68,100,87,64,39,0.76
15,Female,Eastern,Gulu,Lugisu,45,94,63,42,52,75,84,82,71,0.93
15,Female,Central,Kitgum,Runyankole,28,52,92,52,69,84,59,56,71,0.9
17,Male,Western,Iganga,Lumasaba,61,64,94,82,38,84,59,38,75,0.87
15,Female,Eastern,Mukono,Rukiga,73,96,52,51,98,100,68,78,79,0.86
15,Female,Northern,Mbarara,Luganda,72,45,64,43,70,100,66,27,69,0.93
15,Female,Northern,Gulu,Lugbara,100,94,57,86,63,36,91,64,73,0.84
15,Female,Northern,Mbale,Luganda,70,99,61,50,92,100,75,51,78,0.87
15,Female,Central,Mbale,Runyankole,56,74,66,73,82,93,64,74,35,0.98
17,Male,Northern,Mukono,Acholi,90,100,27,75,82,100,38,93,87,0.99
15,Male,Eastern,Kitgum,Lumasaba,78,92,59,31,58,46,76,88,35,0.92
16,Female,Eastern,Kapchorwa,Langi,62,100,39,81,78,86,60,97,36,0.99
15,Female,Northern,Mbale,Luganda,92,100,70,43,53,78,76,100,76,0.9
16,Female,Central,Tororo,Luganda,86,90,100,81,46,100,69,59,69,0.76
17,Female,Eastern,Kitgum,Luganda,93,75,100,47,60,100,96,48,91,0.81
16,Female,Northern,Soroti,Luganda,100,100,51,37,69,90,100,76,64,0.76
16,Male,Eastern,Bushenyi,Runyankole,62,81,100,64,42,89,82,40,78,0.88
17,Female,Eastern,Kitgum,Rukiga,60,100,55,69,68,76,44,94,28,0.88
16,Male,Northern,Mbarara,Rutooro,59,54,83,36,53,100,70,17,88,0.76
15,Male,Norternh,Entebbe,Lusoga,94,100,46,67,57,92,92,27,68,0.91
16,Male,Central,Mbale,Lusoga,70,69,81,77,73,100,32,65,65,0.85
17,Female,Northern,Tororo,Runyankole,100,77,74,65,63,86,76,43,95,0.88
17,Male,Northern,Entebbe,Rutooro,31,100,62,38,76,99,77,43,54,0.89
17,Female,Northern,Kabale,Luo,61,100,73,35,85,90,84,79,70,0.9
15,Female,Northern,Pader,Luganda,77,79,91,72,80,73,46,85,67,0.82
16,Male,Eastern,Mbale,Rukiga,83,81,99,98,39,99,99,17,50,0.78
16,Female,Western,Mbarara,Luganda,69,43,60,47,52,94,36,39,80,0.76
15,Male,Western,Pader,Luganda,100,52,51,95,38,81,74,26,100,0.95
15,Female,Western,Kabale,Rutooro,66,56,83,35,56,84,79,17,89,0.82
17,Female,Northern,Bushenyi,Rutooro,76,68,34,50,66,76,69,47,52,0.91
17,Female,Central,Pader,Runyankole,50,63,58,39,70,61,47,48,62,0.89
15,Male,Western,Soroti,Lumasaaba,80,100,71,68,71,100,56,59,64,0.9
17,Male,Northern,Pader,Lumasaaba,70,69,59,64,80,87,51,30,78,0.89
15,Female,Northern,Soroti,Iteso,93,88,79,29,54,100,98,24,100,0.86
16,Female,Eastern,Tororo,Runyankole,65,100,76,57,76,55,57,68,59,0.85
15,Male,Eastern,Mukono,Luganda,100,75,51,65,60,90,97,100,93,0.99
15,Female,Northern,Kasese,Sebei,73,100,100,62,44,87,90,95,46,0.9
17,Female,Western,Kabale,Luganda,95,86,52,59,65,80,57,77,100,0.81
15,Male,Central,Kitgum,Luganda,93,97,100,83,44,100,85,74,82,0.89
17,Female,Northern,Wakiso,Runyankole,60,82,100,60,51,100,90,87,100,0.82
15,Female,Eastern,Wakiso,Lugisu,100,73,75,51,45,100,54,49,65,0.82
15,Female,Western,Jinja,Lugbara,50,64,61,54,62,75,77,67,48,0.88
15,Female,Central,Wakiso,Luganda,75,100,77,34,73,89,81,71,69,0.76
16,Male,Eastern,Jinja,Runyankole,71,99,37,69,71,80,26,82,50,0.99
16,Female,Northern,Kampala,Luganda,100,100,39,85,75,71,82,76,99,0.97
15,Female,Western,Mbarara,Luganda,76,100,89,54,44,74,99,57,72,0.87
17,Female,Northern,Kabale,Luganda,33,94,62,75,84,70,72,93,63,0.98
15,Female,Northern,Mbale,Iteso,100,100,99,78,49,100,96,100,100,0.81
15,Female,Northern,Jinja,Acholi,65,100,91,43,67,73,78,93,88,0.81
16,Male,Northern,Wakiso,Acholi,92,64,73,67,60,55,98,61,41,0.85
15,Female,Eastern,Kabale,Acholi,62,71,60,49,100,76,48,80,92,0.84
15,Female,Western,Lira,Runyankole,72,35,82,47,65,84,57,56,96,0.88
16,Male,Central,Gulu,Luganda,69,89,75,66,60,100,83,71,100,0.76
17,Female,Eastern,Amuru,Acholi,32,43,81,82,73,89,67,30,64,0.94
17,Female,Northern,Tororo,Runyankole,74,72,71,60,25,60,96,30,42,0.83
16,Female,Western,Kitgum,Ateso,68,82,53,50,61,56,78,97,61,0.85
17,Female,Central,Gulu,Luganda,68,77,58,56,62,87,98,72,100,0.81
15,Female,Central,Soroti,Luganda,59,80,88,51,26,100,98,84,66,0.91
17,Female,Central,Wakiso,Luganda,48,98,100,55,61,100,38,53,90,0.8
15,Male,Eastern,Tororo,Rukiga,67,44,89,66,43,100,58,67,97,0.81
15,Female,Central,Entebbe,Luganda,79,97,49,67,57,88,97,81,40,0.99
15,Male,Central,Gulu,Luganda,57,100,84,82,66,94,62,75,74,0.79
16,Male,Northern,Mbarara,Acholi,50,96,83,48,87,78,68,95,87,0.96
15,Female,Central,Kabarole,Luo,49,100,33,79,68,100,51,85,52,0.95
16,Female,Central,Mbale,Luganda,90,100,57,28,85,68,96,97,54,0.99
15,Female,Central,Kasese,Lumasaaba,44,55,91,63,18,100,85,77,82,0.92
15,Female,Northern,Mbale,Luganda,63,100,70,59,100,100,62,69,58,0.87
15,Female,Eastern,Gulu,Luganda,81,90,70,48,70,59,99,97,40,0.84
17,Male,Northern,Gulu,Runyoro,72,100,79,35,76,100,94,100,92,0.91
15,Female,Eastern,Jinja,Rutooro,85,81,90,67,54,40,72,92,58,0.91
15,Female,Central,Kapchorwa,Acholi,100,100,48,70,80,54,68,94,27,0.96
17,Male,Western,Soroti,Luganda,74,77,31,67,41,55,81,53,28,0.94
16,Female,Western,Kabale,Runyoro,51,68,32,41,100,87,76,65,100,0.87
17,Female,Western,Mbale,Runyoro,78,95,35,90,21,100,64,69,52,0.93
15,Female,Western,Mukono,Iteso,53,74,55,77,88,91,41,69,100,0.89
17,Male,Eastern,Mbale,Luganda,71,100,100,78,49,99,81,17,32,0.99
15,Male,Western,Soroti,Luganda,66,84,65,74,50,74,48,63,69,0.77
15,Male,Northern,Soroti,Teso,80,60,64,23,47,86,99,78,68,0.92
17,Male,Northern,Lira,Lusoga,70,100,55,44,94,80,56,100,83,0.76
17,Female,Northern,Kasese,Luganda,48,100,76,48,97,100,63,100,89,0.76
15,Male,Central,Kampala,Luganda,91,100,99,91,44,75,99,41,70,0.85
17,Male,Northern,Mbarara,Luganda,69,62,100,69,42,100,55,17,70,0.82
15,Male,Central,Mbale,Lumasaaba,33,61,95,93,67,100,35,17,80,0.9
17,Male,Central,Mukono,Rukiga,100,100,94,85,46,89,97,85,81,0.92
17,Female,Western,Kasese,Luganda,78,82,100,100,50,100,70,56,100,0.76
16,Male,Western,Kampala,Acholi,83,100,42,95,91,100,94,100,75,0.99
16,Male,Western,Mbale,Luganda,100,84,100,58,49,100,81,75,67,0.92
16,Male,Eastern,Pallisa,Lusoga,100,100,40,78,88,100,93,100,74,0.96
16,Female,Eastern,Kasese,Lusoga,52,64,26,36,90,100,29,45,93,0.95
